TID	SDate	TName	SStationID	AStationID	STime	ATime
8747	2019/12/12	D4816               	1615	3365	2019/12/12 3:48	2019/12/12 8:22
8748	2019/12/13	D4816               	1615	3365	2019/12/13 3:48	2019/12/13 8:22
8749	2019/12/14	D4816               	1615	3365	2019/12/14 3:48	2019/12/14 8:22
8750	2019/12/15	D4816               	1615	3365	2019/12/15 3:48	2019/12/15 8:22
8751	2019/12/16	D4816               	1615	3365	2019/12/16 3:48	2019/12/16 8:22
8752	2019/12/17	D4816               	1615	3365	2019/12/17 3:48	2019/12/17 8:22
8753	2019/12/18	D4816               	1615	3365	2019/12/18 3:48	2019/12/18 8:22
8754	2019/12/19	D4816               	1615	3365	2019/12/19 3:48	2019/12/19 8:22
8755	2019/12/20	D4816               	1615	3365	2019/12/20 3:48	2019/12/20 8:22
8756	2019/12/21	D4816               	1615	3365	2019/12/21 3:48	2019/12/21 8:22
8757	2019/12/22	D4816               	1615	3365	2019/12/22 3:48	2019/12/22 8:22
8758	2019/12/23	D4816               	1615	3365	2019/12/23 3:48	2019/12/23 8:22
8759	2019/12/24	D4816               	1615	3365	2019/12/24 3:48	2019/12/24 8:22
8760	2019/12/25	D4816               	1615	3365	2019/12/25 3:48	2019/12/25 8:22
8761	2019/12/26	D4816               	1615	3365	2019/12/26 3:48	2019/12/26 8:22
8762	2019/12/27	D4816               	1615	3365	2019/12/27 3:48	2019/12/27 8:22
8763	2019/12/28	D4816               	1615	3365	2019/12/28 3:48	2019/12/28 8:22
8764	2019/12/29	D4816               	1615	3365	2019/12/29 3:48	2019/12/29 8:22
8765	2019/12/30	D4816               	1615	3365	2019/12/30 3:48	2019/12/30 8:22
8766	2019/12/31	D4816               	1615	3365	2019/12/31 3:48	2019/12/31 8:22
8767	2020/1/1	D4816               	1615	3365	2020/1/1 3:48	2020/1/1 8:22
8768	2020/1/2	D4816               	1615	3365	2020/1/2 3:48	2020/1/2 8:22
8769	2020/1/3	D4816               	1615	3365	2020/1/3 3:48	2020/1/3 8:22
8770	2020/1/4	D4816               	1615	3365	2020/1/4 3:48	2020/1/4 8:22
8771	2020/1/5	D4816               	1615	3365	2020/1/5 3:48	2020/1/5 8:22
8772	2020/1/6	D4816               	1615	3365	2020/1/6 3:48	2020/1/6 8:22
8773	2020/1/7	D4816               	1615	3365	2020/1/7 3:48	2020/1/7 8:22
8774	2020/1/8	D4816               	1615	3365	2020/1/8 3:48	2020/1/8 8:22
8775	2020/1/9	D4816               	1615	3365	2020/1/9 3:48	2020/1/9 8:22
8776	2020/1/10	D4816               	1615	3365	2020/1/10 3:48	2020/1/10 8:22
8777	2020/1/11	D4816               	1615	3365	2020/1/11 3:48	2020/1/11 8:22
8778	2020/1/12	D4816               	1615	3365	2020/1/12 3:48	2020/1/12 8:22
8779	2020/1/13	D4816               	1615	3365	2020/1/13 3:48	2020/1/13 8:22
8780	2020/1/14	D4816               	1615	3365	2020/1/14 3:48	2020/1/14 8:22
8781	2020/1/15	D4816               	1615	3365	2020/1/15 3:48	2020/1/15 8:22
8782	2020/1/16	D4816               	1615	3365	2020/1/16 3:48	2020/1/16 8:22
8783	2020/1/17	D4816               	1615	3365	2020/1/17 3:48	2020/1/17 8:22
8784	2020/1/18	D4816               	1615	3365	2020/1/18 3:48	2020/1/18 8:22
8785	2020/1/19	D4816               	1615	3365	2020/1/19 3:48	2020/1/19 8:22
8786	2020/1/20	D4816               	1615	3365	2020/1/20 3:48	2020/1/20 8:22
8787	2020/1/21	D4816               	1615	3365	2020/1/21 3:48	2020/1/21 8:22
8788	2020/1/22	D4816               	1615	3365	2020/1/22 3:48	2020/1/22 8:22
8789	2020/1/23	D4816               	1615	3365	2020/1/23 3:48	2020/1/23 8:22
8790	2020/1/24	D4816               	1615	3365	2020/1/24 3:48	2020/1/24 8:22
8791	2020/1/25	D4816               	1615	3365	2020/1/25 3:48	2020/1/25 8:22
8792	2020/1/26	D4816               	1615	3365	2020/1/26 3:48	2020/1/26 8:22
8793	2020/1/27	D4816               	1615	3365	2020/1/27 3:48	2020/1/27 8:22
8794	2020/1/28	D4816               	1615	3365	2020/1/28 3:48	2020/1/28 8:22
8795	2020/1/29	D4816               	1615	3365	2020/1/29 3:48	2020/1/29 8:22
8796	2020/1/30	D4816               	1615	3365	2020/1/30 3:48	2020/1/30 8:22
8797	2020/1/31	D4816               	1615	3365	2020/1/31 3:48	2020/1/31 8:22
8798	2020/2/1	D4816               	1615	3365	2020/2/1 3:48	2020/2/1 8:22
8799	2020/2/2	D4816               	1615	3365	2020/2/2 3:48	2020/2/2 8:22
8800	2020/2/3	D4816               	1615	3365	2020/2/3 3:48	2020/2/3 8:22
8801	2020/2/4	D4816               	1615	3365	2020/2/4 3:48	2020/2/4 8:22
8802	2020/2/5	D4816               	1615	3365	2020/2/5 3:48	2020/2/5 8:22
8803	2020/2/6	D4816               	1615	3365	2020/2/6 3:48	2020/2/6 8:22
8804	2020/2/7	D4816               	1615	3365	2020/2/7 3:48	2020/2/7 8:22
8805	2020/2/8	D4816               	1615	3365	2020/2/8 3:48	2020/2/8 8:22
8806	2020/2/9	D4816               	1615	3365	2020/2/9 3:48	2020/2/9 8:22
8807	2020/2/10	D4816               	1615	3365	2020/2/10 3:48	2020/2/10 8:22
8808	2020/2/11	D4816               	1615	3365	2020/2/11 3:48	2020/2/11 8:22
8809	2020/2/12	D4816               	1615	3365	2020/2/12 3:48	2020/2/12 8:22
8810	2020/2/13	D4816               	1615	3365	2020/2/13 3:48	2020/2/13 8:22
8811	2020/2/14	D4816               	1615	3365	2020/2/14 3:48	2020/2/14 8:22
8812	2020/2/15	D4816               	1615	3365	2020/2/15 3:48	2020/2/15 8:22
8813	2020/2/16	D4816               	1615	3365	2020/2/16 3:48	2020/2/16 8:22
8814	2020/2/17	D4816               	1615	3365	2020/2/17 3:48	2020/2/17 8:22
8815	2020/2/18	D4816               	1615	3365	2020/2/18 3:48	2020/2/18 8:22
8816	2020/2/19	D4816               	1615	3365	2020/2/19 3:48	2020/2/19 8:22
8817	2020/2/20	D4816               	1615	3365	2020/2/20 3:48	2020/2/20 8:22
8818	2020/2/21	D4816               	1615	3365	2020/2/21 3:48	2020/2/21 8:22
8819	2020/2/22	D4816               	1615	3365	2020/2/22 3:48	2020/2/22 8:22
8820	2020/2/23	D4816               	1615	3365	2020/2/23 3:48	2020/2/23 8:22
8821	2020/2/24	D4816               	1615	3365	2020/2/24 3:48	2020/2/24 8:22
8822	2020/2/25	D4816               	1615	3365	2020/2/25 3:48	2020/2/25 8:22
8823	2020/2/26	D4816               	1615	3365	2020/2/26 3:48	2020/2/26 8:22
8824	2020/2/27	D4816               	1615	3365	2020/2/27 3:48	2020/2/27 8:22
8825	2020/2/28	D4816               	1615	3365	2020/2/28 3:48	2020/2/28 8:22
8826	2020/2/29	D4816               	1615	3365	2020/2/29 3:48	2020/2/29 8:22
8827	2020/3/1	D4816               	1615	3365	2020/3/1 3:48	2020/3/1 8:22
8828	2019/12/2	D4817               	1615	3365	2019/12/2 3:10	2019/12/2 8:43
8829	2019/12/3	D4817               	1615	3365	2019/12/3 3:10	2019/12/3 8:43
8830	2019/12/4	D4817               	1615	3365	2019/12/4 3:10	2019/12/4 8:43
8831	2019/12/5	D4817               	1615	3365	2019/12/5 3:10	2019/12/5 8:43
8832	2019/12/6	D4817               	1615	3365	2019/12/6 3:10	2019/12/6 8:43
8833	2019/12/7	D4817               	1615	3365	2019/12/7 3:10	2019/12/7 8:43
8834	2019/12/8	D4817               	1615	3365	2019/12/8 3:10	2019/12/8 8:43
8835	2019/12/9	D4817               	1615	3365	2019/12/9 3:10	2019/12/9 8:43
8836	2019/12/10	D4817               	1615	3365	2019/12/10 3:10	2019/12/10 8:43
8837	2019/12/11	D4817               	1615	3365	2019/12/11 3:10	2019/12/11 8:43
8838	2019/12/12	D4817               	1615	3365	2019/12/12 3:10	2019/12/12 8:43
8839	2019/12/13	D4817               	1615	3365	2019/12/13 3:10	2019/12/13 8:43
8840	2019/12/14	D4817               	1615	3365	2019/12/14 3:10	2019/12/14 8:43
8841	2019/12/15	D4817               	1615	3365	2019/12/15 3:10	2019/12/15 8:43
8842	2019/12/16	D4817               	1615	3365	2019/12/16 3:10	2019/12/16 8:43
8843	2019/12/17	D4817               	1615	3365	2019/12/17 3:10	2019/12/17 8:43
8844	2019/12/18	D4817               	1615	3365	2019/12/18 3:10	2019/12/18 8:43
8845	2019/12/19	D4817               	1615	3365	2019/12/19 3:10	2019/12/19 8:43
8846	2019/12/20	D4817               	1615	3365	2019/12/20 3:10	2019/12/20 8:43
8847	2019/12/21	D4817               	1615	3365	2019/12/21 3:10	2019/12/21 8:43
8848	2019/12/22	D4817               	1615	3365	2019/12/22 3:10	2019/12/22 8:43
8849	2019/12/23	D4817               	1615	3365	2019/12/23 3:10	2019/12/23 8:43
8850	2019/12/24	D4817               	1615	3365	2019/12/24 3:10	2019/12/24 8:43
8851	2019/12/25	D4817               	1615	3365	2019/12/25 3:10	2019/12/25 8:43
8852	2019/12/26	D4817               	1615	3365	2019/12/26 3:10	2019/12/26 8:43
8853	2019/12/27	D4817               	1615	3365	2019/12/27 3:10	2019/12/27 8:43
8854	2019/12/28	D4817               	1615	3365	2019/12/28 3:10	2019/12/28 8:43
8855	2019/12/29	D4817               	1615	3365	2019/12/29 3:10	2019/12/29 8:43
8856	2019/12/30	D4817               	1615	3365	2019/12/30 3:10	2019/12/30 8:43
8857	2019/12/31	D4817               	1615	3365	2019/12/31 3:10	2019/12/31 8:43
8858	2020/1/1	D4817               	1615	3365	2020/1/1 3:10	2020/1/1 8:43
8859	2020/1/2	D4817               	1615	3365	2020/1/2 3:10	2020/1/2 8:43
8860	2020/1/3	D4817               	1615	3365	2020/1/3 3:10	2020/1/3 8:43
8861	2020/1/4	D4817               	1615	3365	2020/1/4 3:10	2020/1/4 8:43
8862	2020/1/5	D4817               	1615	3365	2020/1/5 3:10	2020/1/5 8:43
8863	2020/1/6	D4817               	1615	3365	2020/1/6 3:10	2020/1/6 8:43
8864	2020/1/7	D4817               	1615	3365	2020/1/7 3:10	2020/1/7 8:43
8865	2020/1/8	D4817               	1615	3365	2020/1/8 3:10	2020/1/8 8:43
8866	2020/1/9	D4817               	1615	3365	2020/1/9 3:10	2020/1/9 8:43
8867	2020/1/10	D4817               	1615	3365	2020/1/10 3:10	2020/1/10 8:43
8868	2020/1/11	D4817               	1615	3365	2020/1/11 3:10	2020/1/11 8:43
8869	2020/1/12	D4817               	1615	3365	2020/1/12 3:10	2020/1/12 8:43
8870	2020/1/13	D4817               	1615	3365	2020/1/13 3:10	2020/1/13 8:43
8871	2020/1/14	D4817               	1615	3365	2020/1/14 3:10	2020/1/14 8:43
8872	2020/1/15	D4817               	1615	3365	2020/1/15 3:10	2020/1/15 8:43
8873	2020/1/16	D4817               	1615	3365	2020/1/16 3:10	2020/1/16 8:43
8874	2020/1/17	D4817               	1615	3365	2020/1/17 3:10	2020/1/17 8:43
8875	2020/1/18	D4817               	1615	3365	2020/1/18 3:10	2020/1/18 8:43
8876	2020/1/19	D4817               	1615	3365	2020/1/19 3:10	2020/1/19 8:43
8877	2020/1/20	D4817               	1615	3365	2020/1/20 3:10	2020/1/20 8:43
8878	2020/1/21	D4817               	1615	3365	2020/1/21 3:10	2020/1/21 8:43
8879	2020/1/22	D4817               	1615	3365	2020/1/22 3:10	2020/1/22 8:43
8880	2020/1/23	D4817               	1615	3365	2020/1/23 3:10	2020/1/23 8:43
8881	2020/1/24	D4817               	1615	3365	2020/1/24 3:10	2020/1/24 8:43
8882	2020/1/25	D4817               	1615	3365	2020/1/25 3:10	2020/1/25 8:43
8883	2020/1/26	D4817               	1615	3365	2020/1/26 3:10	2020/1/26 8:43
8884	2020/1/27	D4817               	1615	3365	2020/1/27 3:10	2020/1/27 8:43
8885	2020/1/28	D4817               	1615	3365	2020/1/28 3:10	2020/1/28 8:43
8886	2020/1/29	D4817               	1615	3365	2020/1/29 3:10	2020/1/29 8:43
8887	2020/1/30	D4817               	1615	3365	2020/1/30 3:10	2020/1/30 8:43
8888	2020/1/31	D4817               	1615	3365	2020/1/31 3:10	2020/1/31 8:43
8889	2020/2/1	D4817               	1615	3365	2020/2/1 3:10	2020/2/1 8:43
8890	2020/2/2	D4817               	1615	3365	2020/2/2 3:10	2020/2/2 8:43
8891	2020/2/3	D4817               	1615	3365	2020/2/3 3:10	2020/2/3 8:43
8892	2020/2/4	D4817               	1615	3365	2020/2/4 3:10	2020/2/4 8:43
8893	2020/2/5	D4817               	1615	3365	2020/2/5 3:10	2020/2/5 8:43
8894	2020/2/6	D4817               	1615	3365	2020/2/6 3:10	2020/2/6 8:43
8895	2020/2/7	D4817               	1615	3365	2020/2/7 3:10	2020/2/7 8:43
8896	2020/2/8	D4817               	1615	3365	2020/2/8 3:10	2020/2/8 8:43
8897	2020/2/9	D4817               	1615	3365	2020/2/9 3:10	2020/2/9 8:43
8898	2020/2/10	D4817               	1615	3365	2020/2/10 3:10	2020/2/10 8:43
8899	2020/2/11	D4817               	1615	3365	2020/2/11 3:10	2020/2/11 8:43
8900	2020/2/12	D4817               	1615	3365	2020/2/12 3:10	2020/2/12 8:43
8901	2020/2/13	D4817               	1615	3365	2020/2/13 3:10	2020/2/13 8:43
8902	2020/2/14	D4817               	1615	3365	2020/2/14 3:10	2020/2/14 8:43
8903	2020/2/15	D4817               	1615	3365	2020/2/15 3:10	2020/2/15 8:43
8904	2020/2/16	D4817               	1615	3365	2020/2/16 3:10	2020/2/16 8:43
8905	2020/2/17	D4817               	1615	3365	2020/2/17 3:10	2020/2/17 8:43
8906	2020/2/18	D4817               	1615	3365	2020/2/18 3:10	2020/2/18 8:43
8907	2020/2/19	D4817               	1615	3365	2020/2/19 3:10	2020/2/19 8:43
8908	2020/2/20	D4817               	1615	3365	2020/2/20 3:10	2020/2/20 8:43
8909	2020/2/21	D4817               	1615	3365	2020/2/21 3:10	2020/2/21 8:43
8910	2020/2/22	D4817               	1615	3365	2020/2/22 3:10	2020/2/22 8:43
8911	2020/2/23	D4817               	1615	3365	2020/2/23 3:10	2020/2/23 8:43
8912	2020/2/24	D4817               	1615	3365	2020/2/24 3:10	2020/2/24 8:43
8913	2020/2/25	D4817               	1615	3365	2020/2/25 3:10	2020/2/25 8:43
8914	2020/2/26	D4817               	1615	3365	2020/2/26 3:10	2020/2/26 8:43
8915	2020/2/27	D4817               	1615	3365	2020/2/27 3:10	2020/2/27 8:43
8916	2020/2/28	D4817               	1615	3365	2020/2/28 3:10	2020/2/28 8:43
8917	2020/2/29	D4817               	1615	3365	2020/2/29 3:10	2020/2/29 8:43
8918	2020/3/1	D4817               	1615	3365	2020/3/1 3:10	2020/3/1 8:43
8919	2019/12/2	D4820               	1615	3365	2019/12/2 3:10	2019/12/2 8:43
8920	2019/12/3	D4820               	1615	3365	2019/12/3 3:10	2019/12/3 8:43
8921	2019/12/4	D4820               	1615	3365	2019/12/4 3:10	2019/12/4 8:43
8922	2019/12/5	D4820               	1615	3365	2019/12/5 3:10	2019/12/5 8:43
8923	2019/12/6	D4820               	1615	3365	2019/12/6 3:10	2019/12/6 8:43
8924	2019/12/7	D4820               	1615	3365	2019/12/7 3:10	2019/12/7 8:43
8925	2019/12/8	D4820               	1615	3365	2019/12/8 3:10	2019/12/8 8:43
8926	2019/12/9	D4820               	1615	3365	2019/12/9 3:10	2019/12/9 8:43
8927	2019/12/10	D4820               	1615	3365	2019/12/10 3:10	2019/12/10 8:43
8928	2019/12/11	D4820               	1615	3365	2019/12/11 3:10	2019/12/11 8:43
8929	2019/12/12	D4820               	1615	3365	2019/12/12 3:10	2019/12/12 8:43
8930	2019/12/13	D4820               	1615	3365	2019/12/13 3:10	2019/12/13 8:43
8931	2019/12/14	D4820               	1615	3365	2019/12/14 3:10	2019/12/14 8:43
8932	2019/12/15	D4820               	1615	3365	2019/12/15 3:10	2019/12/15 8:43
8933	2019/12/16	D4820               	1615	3365	2019/12/16 3:10	2019/12/16 8:43
8934	2019/12/17	D4820               	1615	3365	2019/12/17 3:10	2019/12/17 8:43
8935	2019/12/18	D4820               	1615	3365	2019/12/18 3:10	2019/12/18 8:43
8936	2019/12/19	D4820               	1615	3365	2019/12/19 3:10	2019/12/19 8:43
8937	2019/12/20	D4820               	1615	3365	2019/12/20 3:10	2019/12/20 8:43
8938	2019/12/21	D4820               	1615	3365	2019/12/21 3:10	2019/12/21 8:43
8939	2019/12/22	D4820               	1615	3365	2019/12/22 3:10	2019/12/22 8:43
8940	2019/12/23	D4820               	1615	3365	2019/12/23 3:10	2019/12/23 8:43
8941	2019/12/24	D4820               	1615	3365	2019/12/24 3:10	2019/12/24 8:43
8942	2019/12/25	D4820               	1615	3365	2019/12/25 3:10	2019/12/25 8:43
8943	2019/12/26	D4820               	1615	3365	2019/12/26 3:10	2019/12/26 8:43
8944	2019/12/27	D4820               	1615	3365	2019/12/27 3:10	2019/12/27 8:43
8945	2019/12/28	D4820               	1615	3365	2019/12/28 3:10	2019/12/28 8:43
8946	2019/12/29	D4820               	1615	3365	2019/12/29 3:10	2019/12/29 8:43
8947	2019/12/30	D4820               	1615	3365	2019/12/30 3:10	2019/12/30 8:43
8948	2019/12/31	D4820               	1615	3365	2019/12/31 3:10	2019/12/31 8:43
8949	2020/1/1	D4820               	1615	3365	2020/1/1 3:10	2020/1/1 8:43
8950	2020/1/2	D4820               	1615	3365	2020/1/2 3:10	2020/1/2 8:43
8951	2020/1/3	D4820               	1615	3365	2020/1/3 3:10	2020/1/3 8:43
8952	2020/1/4	D4820               	1615	3365	2020/1/4 3:10	2020/1/4 8:43
8953	2020/1/5	D4820               	1615	3365	2020/1/5 3:10	2020/1/5 8:43
8954	2020/1/6	D4820               	1615	3365	2020/1/6 3:10	2020/1/6 8:43
8955	2020/1/7	D4820               	1615	3365	2020/1/7 3:10	2020/1/7 8:43
8956	2020/1/8	D4820               	1615	3365	2020/1/8 3:10	2020/1/8 8:43
8957	2020/1/9	D4820               	1615	3365	2020/1/9 3:10	2020/1/9 8:43
8958	2020/1/10	D4820               	1615	3365	2020/1/10 3:10	2020/1/10 8:43
8959	2020/1/11	D4820               	1615	3365	2020/1/11 3:10	2020/1/11 8:43
8960	2020/1/12	D4820               	1615	3365	2020/1/12 3:10	2020/1/12 8:43
8961	2020/1/13	D4820               	1615	3365	2020/1/13 3:10	2020/1/13 8:43
8962	2020/1/14	D4820               	1615	3365	2020/1/14 3:10	2020/1/14 8:43
8963	2020/1/15	D4820               	1615	3365	2020/1/15 3:10	2020/1/15 8:43
8964	2020/1/16	D4820               	1615	3365	2020/1/16 3:10	2020/1/16 8:43
8965	2020/1/17	D4820               	1615	3365	2020/1/17 3:10	2020/1/17 8:43
8966	2020/1/18	D4820               	1615	3365	2020/1/18 3:10	2020/1/18 8:43
8967	2020/1/19	D4820               	1615	3365	2020/1/19 3:10	2020/1/19 8:43
8968	2020/1/20	D4820               	1615	3365	2020/1/20 3:10	2020/1/20 8:43
8969	2020/1/21	D4820               	1615	3365	2020/1/21 3:10	2020/1/21 8:43
8970	2020/1/22	D4820               	1615	3365	2020/1/22 3:10	2020/1/22 8:43
8971	2020/1/23	D4820               	1615	3365	2020/1/23 3:10	2020/1/23 8:43
8972	2020/1/24	D4820               	1615	3365	2020/1/24 3:10	2020/1/24 8:43
8973	2020/1/25	D4820               	1615	3365	2020/1/25 3:10	2020/1/25 8:43
8974	2020/1/26	D4820               	1615	3365	2020/1/26 3:10	2020/1/26 8:43
8975	2020/1/27	D4820               	1615	3365	2020/1/27 3:10	2020/1/27 8:43
8976	2020/1/28	D4820               	1615	3365	2020/1/28 3:10	2020/1/28 8:43
8977	2020/1/29	D4820               	1615	3365	2020/1/29 3:10	2020/1/29 8:43
8978	2020/1/30	D4820               	1615	3365	2020/1/30 3:10	2020/1/30 8:43
8979	2020/1/31	D4820               	1615	3365	2020/1/31 3:10	2020/1/31 8:43
8980	2020/2/1	D4820               	1615	3365	2020/2/1 3:10	2020/2/1 8:43
8981	2020/2/2	D4820               	1615	3365	2020/2/2 3:10	2020/2/2 8:43
8982	2020/2/3	D4820               	1615	3365	2020/2/3 3:10	2020/2/3 8:43
8983	2020/2/4	D4820               	1615	3365	2020/2/4 3:10	2020/2/4 8:43
8984	2020/2/5	D4820               	1615	3365	2020/2/5 3:10	2020/2/5 8:43
8985	2020/2/6	D4820               	1615	3365	2020/2/6 3:10	2020/2/6 8:43
8986	2020/2/7	D4820               	1615	3365	2020/2/7 3:10	2020/2/7 8:43
8987	2020/2/8	D4820               	1615	3365	2020/2/8 3:10	2020/2/8 8:43
8988	2020/2/9	D4820               	1615	3365	2020/2/9 3:10	2020/2/9 8:43
8989	2020/2/10	D4820               	1615	3365	2020/2/10 3:10	2020/2/10 8:43
8990	2020/2/11	D4820               	1615	3365	2020/2/11 3:10	2020/2/11 8:43
8991	2020/2/12	D4820               	1615	3365	2020/2/12 3:10	2020/2/12 8:43
8992	2020/2/13	D4820               	1615	3365	2020/2/13 3:10	2020/2/13 8:43
8993	2020/2/14	D4820               	1615	3365	2020/2/14 3:10	2020/2/14 8:43
8994	2020/2/15	D4820               	1615	3365	2020/2/15 3:10	2020/2/15 8:43
8995	2020/2/16	D4820               	1615	3365	2020/2/16 3:10	2020/2/16 8:43
8996	2020/2/17	D4820               	1615	3365	2020/2/17 3:10	2020/2/17 8:43
8997	2020/2/18	D4820               	1615	3365	2020/2/18 3:10	2020/2/18 8:43
8998	2020/2/19	D4820               	1615	3365	2020/2/19 3:10	2020/2/19 8:43
8999	2020/2/20	D4820               	1615	3365	2020/2/20 3:10	2020/2/20 8:43
9000	2020/2/21	D4820               	1615	3365	2020/2/21 3:10	2020/2/21 8:43
9001	2020/2/22	D4820               	1615	3365	2020/2/22 3:10	2020/2/22 8:43
9002	2020/2/23	D4820               	1615	3365	2020/2/23 3:10	2020/2/23 8:43
9003	2020/2/24	D4820               	1615	3365	2020/2/24 3:10	2020/2/24 8:43
9004	2020/2/25	D4820               	1615	3365	2020/2/25 3:10	2020/2/25 8:43
9005	2020/2/26	D4820               	1615	3365	2020/2/26 3:10	2020/2/26 8:43
9006	2020/2/27	D4820               	1615	3365	2020/2/27 3:10	2020/2/27 8:43
9007	2020/2/28	D4820               	1615	3365	2020/2/28 3:10	2020/2/28 8:43
9008	2020/2/29	D4820               	1615	3365	2020/2/29 3:10	2020/2/29 8:43
9009	2020/3/1	D4820               	1615	3365	2020/3/1 3:10	2020/3/1 8:43
9010	2019/12/2	D4832               	1599	2035	2019/12/2 21:50	2019/12/3 2:02
9011	2019/12/3	D4832               	1599	2035	2019/12/3 21:50	2019/12/4 2:02
9012	2019/12/4	D4832               	1599	2035	2019/12/4 21:50	2019/12/5 2:02
9013	2019/12/5	D4832               	1599	2035	2019/12/5 21:50	2019/12/6 2:02
